inst_hash,bloco,escopo,nivel,descricao,valor,periodo
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DFC,IND,2.3,Aquisição de intangível,-22273070.06316026,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DFC,IND,2.4,Alienação de ativo imobilizado,10619705.560740717,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DFC,IND,2.5,Caixa líquido na aquisição de investimentos,0.0,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DFC,IND,3,Caixa líquido aplicado nas atividades de financiamento,342366272.53500885,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DFC,IND,3.1,Captação de empréstimos e financiamentos,2718015687.6862125,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DFC,IND,3.2,Pagamento de empréstimos e financiamentos,-2334365761.059557,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DFC,IND,3.3,Pagamento de dividendos,-27767233.353352025,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DFC,IND,3.4,Juros pagos sobre empréstimos,-13516420.738294702,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DFC,IND,4,Aumento (redução) de caixa e equivalentes de caixa,-161600414.8380527,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DFC,IND,4.1,Caixa e equivalentes de caixa no início do período,251200024.0197898,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DFC,IND,4.2,Caixa e equivalentes de caixa no final do período,89599609.18173708,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,1,Capital Realizado,1351448262.7779055,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,1.1,Aumento de Capital,221355972.24133673,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,1.2,Mutações no Período,221355972.24133673,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,2,Reservas de Capital,6080346.715757791,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,2.1,Destinações - Reserva,0.0,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,2.2,Incorporação do Acervo líquido cindido,0.0,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,2.3,Mutações no Período,0.0,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,3,Reserva de Lucros - Legal,119818932.3590533,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,3.1,Destinações - Reserva,13773885.419540072,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,3.2,Mutações no Período,13773885.419540072,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,4,Reserva de Lucros - Estatutária,491860147.02948314,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,4.1,Destinações - Reserva para equalização de dividendos,98138696.10067943,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,4.2,Destinações - Reservas para reforço de capital de giro,98138696.10067943,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,4.3,Aumento de Capital,-221355972.24133673,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,4.4,Dividendos,-722384142.0531734,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,4.5,Reversão de provisão de dividendos,0.0,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,4.6,Juros sobre capital próprio,0.0,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,4.7,Mutações no Período,-747462722.0931513,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,5,Ajustes de Avaliação Patrimonial,-663137.8136873341,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,5.1,Destinações - Ajustes de Avaliação Patrimonial,-441775.19106677704,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,5.2,Mutações no Período,-441775.19106677704,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,6,Lucros  Acumulados,0.0,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,6.1,Lucro líquido,275477708.3908014,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,6.2,Reserva legal,-13773885.419540072,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,6.3,Dividendos,-65426430.769902505,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,6.4,Reservas para equalização de dividendos,-98138696.10067943,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,6.5,Reservas para reforço de capital de giro,-98138696.10067943,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,6.6,Juros sobre capital próprio,0.0,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,6.7,Mutações no Período,0.0,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,7,Participação de não controladores,0.0,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,7.1,Lucro líquido,0.0,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,7.2,Variação de participação de não controladores,0.0,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,7.3,Mutações no Período,0.0,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,8,Totais,1968544551.0685124,2020-12-31
67bc48603bfcbe2351eb75d5fad61f508a7263a6acdb2db8885e73b8b9648c66,DMPL,IND,8.1,Mutação no período,-512774639.62334126,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1,ATIVO,6865030864.618794,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1.1,Disponibilidades,654598093.3745242,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1.2,Instrumentos financeiros,5816400797.098212,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1.2.1,Títulos e valores mobiliários,3841067166.2149897,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1.2.3,Outros Ativos a Receber,1975333630.883223,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1.3,Outros Créditos,125347915.41168514,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1.3.1,Impostos e contribuições a compensar,125347915.41168514,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1.4,Provisão para Chargeback,-53973012.3874689,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1.5,Ativos fiscais diferidos,113258873.45742135,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1.6,Imobilizado de uso,57450225.62612211,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1.7,Depreciações,-21153949.47270728,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1.8,Intangível,295757182.9345304,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,1.9,Amortizações,-122655261.42352566,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2,PASSIVO,6865030864.618794,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2.1,Depósitos e demais instrumentos financeiros,6490634526.236686,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2.1.1,Depósitos,3650006999.9490533,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2.1.2,Relações interfinanceiras,120135843.44821405,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2.1.3,Obrigações por empréstimos,875378230.2292275,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2.1.4,Instrumentos financeiros derivativos,28158347.87679674,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2.1.5,Outros passivos diversos,1816955104.7333946,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2.2,Outras Obrigações,134352023.7525426,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2.2.1,Impostos e contribuições a recolher,134352023.7525426,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2.3,Provisões,14933277.453665165,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2.4,Obrigações fiscais diferidas,3691259.6583738993,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2.5,PATRIMÔNIO LÍQUIDO,221419777.5175262,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2.5.1,Capital social,289287484.14701945,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2.5.1.1,Capital social,181806198.29116392,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2.5.1.2,Aumento de capital - em aprovação,107481285.85585552,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2.5.2,Outros resultados abrangentes,-8171242.894473448,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,BP,IND,2.5.3,Prejuízos Acumulados,-59696463.735019766,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,1.1.1,RECEITAS DE INTERMEDIAÇÃO FINANCEIRA,125292946.2922238,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,1.1.1.1,Resultado de operações com títulos e valores mobiliários,73788547.08783709,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,1.1.1.2,Resultado com instrumentos financeiros derivativos,51504399.20438672,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,1.1.2,DESPESAS DE INTERMEDIAÇÃO FINANCEIRA,-45043861.93678601,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,1.1.2.1,Obrigações por empréstimos,-44709050.02733964,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,1.1.2.2,Resultado de operações de câmbio,-334811.909446369,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,1.1,RESULTADO BRUTO DA INTERMEDIAÇÃO FINANCEIRA,80249084.3554378,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,1.2,OUTRAS RECEITAS/DESPESAS OPERACIONAIS,-177978348.69958302,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,1.2.1,Receitas de prestação de serviços,4080397715.157004,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,1.2.2,Despesas de pessoal,-306212142.88298875,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,1.2.3,Outras despesas administrativas,-614727991.5906756,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,1.2.4,Despesas tributárias,-624737368.5253186,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,1.2.5,Despesa direta por transações de pagamentos,-1052711108.207863,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,1.2.6,Despesa com serviços associados a transações de pagamento,-1236263825.340094,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,1.2.7,Outras despesas operacionais,-423723627.3096468,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,1,RESULTADO OPERACIONAL,-97729264.34414524,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,2.1,RESULTADO ANTES DA TRIBUTAÇÃO SOBRE O PREJUÍZO,-97729264.34414524,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,2.2,IMPOSTO DE RENDA E CONTRIBUIÇÃO SOCIAL,32077812.667479858,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,2.2.1,Provisão para imposto de renda,-30849336.134063452,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,2.2.2,Provisão para contribuição social,-11850009.571151588,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,2.2.3,Provisão de imposto diferido,74777158.3726949,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,2,PREJUÍZO DO SEMESTRE E EXERCÍCIO,-65651451.67666538,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,3,Quantidade de cotas por média ponderada,91856717588.70995,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DR,IND,4,Prejuízo por cota,-591.3344669326418,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DRA,IND,3.1,Prejuízo do semestre e exercício,-65651451.67666538,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DRA,IND,3.2.1,Resultado de avaliação a valor justo de títulos disponíveis para venda,-128261.27874313638,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DRA,IND,3.2.1.1,Ajuste ao valor de mercado dos títulos disponíveis para venda,-194057.6490074726,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DRA,IND,3.2.1.2,Imposto sobre valor justo dos títulos disponíveis para venda,65796.3702643362,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DRA,IND,3.2.2,Hedge de Fluxo de Caixa,-7561585.387720359,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DRA,IND,3.2.2.1,Parcela efetiva das mudanças no valor justo,-11526857.777954595,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DRA,IND,3.2.2.2,(Ganhos)/Perdas a diferir para o resultado,109105.37347630433,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DRA,IND,3.2.2.3,Imposto sobre valor justo do Hedge de Fluxo de Caixa,3856167.0167579316,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DRA,IND,3.2,Variação de Outros resultados abrangentes,-7689013.801017111,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DRA,IND,3,Resultado abrangente líquido do semestre e exercício,-73340465.47768249,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.1.1.1,Prejuízo do semestre e exercício,-65651451.67666538,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.1.1.3,Depreciação e amortização,52326437.39996772,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.1.1.4,Provisão para créditos de liquidação duvidosa (chargeback),28062568.350462582,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.1.1.5,Provisão para contingências,8462745.800707849,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.1.1.6,Juros apropriados de obrigações por empréstimos,44709050.02733964,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.1.1.7,Imposto de renda e contribuição social diferidos,-78648316.96748774,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.1.1,TOTAL AJUSTES DE RECONCILIACAO,-10739799.931121713,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.1.3,Títulos e valores mobiliários e instrumentos financeiros derivativos,-1855176965.7988493,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.1.4,Outros créditos,-1556647173.7933066,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.1.5,Depósitos,1877217916.9719555,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.1.6,Outras obrigações,1237777141.8561738,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.1.7,Pagamentos de Juros por empréstimos,-35454249.1871206,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.1.8,Impostos de renda e contribuição social pagos,-98713711.30177113,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.1,FLUXO DE CAIXA GERADO/(APLICADO) NAS ATIVIDADES OPERACIONAIS,-441737674.0494864,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.2.3,Alienação de imobilizado de uso,7607392.987271479,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.2.4,Aquisições de intangível,-150956862.15710047,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.2,FLUXO DE CAIXA GERADO/(APLICADO) NAS ATIVIDADES DE INVESTIMENTO,-143349469.16982898,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.3.2,Aumento por obrigações por empréstimos,2016673740.1799393,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.3.3,Pagamento por obrigações por empréstimos,-1150550310.790931,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.3.4,Lucros distribuídos e pagos,-5954987.941645618,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.3.5,Aumento de Capital,199096484.9580958,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1.3,FLUXO DE CAIXA GERADO/(APLICADO) NAS ATIVIDADES DE FINANCIAMENTO,1059264926.4054587,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,1,Aumento e diminuição de caixa e equivalentes de caixa,474177783.1861433,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,2.1,Disponibilidades no início do semestre e exercício,180420310.18838093,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,2.2,Disponibilidades no final do semestre e exercício,654598093.3745242,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DFC,IND,2,AUMENTO DE CAIXA E EQUIVALENTES DE CAIXA,474177783.1861433,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DMPL,IND,1,Capital Realizado,181806198.29116392,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DMPL,IND,1.2,Aumento de Capital,190767830.49425578,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DMPL,IND,2,Aumento de Capital - Em aprovacao,107481285.85585552,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DMPL,IND,2.2,Aumento de Capital,-107481285.85585552,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DMPL,IND,2.3,Aumento de Capital em aprovacao,108272508.02992032,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DMPL,IND,3,Outros Resultados Abrangentes,-8171242.894473448,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DMPL,IND,3.1,Ajustes ao valor de mercado - Títulos e valores mobiliários e instrumentos financeiros derivativos,12497146.022991957,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DMPL,IND,5,Prejuízo Acumulados,-59696463.735019766,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DMPL,IND,5.5,Prejuízo do exercício,-154190045.81996316,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DMPL,IND,6,Total,221419777.5175262,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DMPL,IND,6.1,Ajustes ao valor de mercado - Títulos e valores mobiliários e instrumentos financeiros derivativos,12497146.022991957,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DMPL,IND,6.2,Aumento de Capital,83286544.63840026,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DMPL,IND,6.3,Aumento de Capital em aprovacao,108272508.02992032,2020-12-31
0c7893d7cb765dc15e04b84260802135302254302ea13cf27e60d40d67ebad0c,DMPL,IND,6.5,Prejuízo do exercício,-154190045.81996316,2020-12-31
4ae6d23696a0aaa941f9db272f067059b8a21dc5b771216a143a23121e6adea2,BP,IND,1.1.1,DISPONIBILIDADES,85220751.2175394,2020-12-31
4ae6d23696a0aaa941f9db272f067059b8a21dc5b771216a143a23121e6adea2,BP,IND,1.1.2,INSTRUMENTOS FINANCEIROS,619170974.9957513,2020-12-31
4ae6d23696a0aaa941f9db272f067059b8a21dc5b771216a143a23121e6adea2,BP,IND,1.1.2.1,Carteira própria,619170974.9957513,2020-12-31
4ae6d23696a0aaa941f9db272f067059b8a21dc5b771216a143a23121e6adea2,BP,IND,1.1.3,RELAÇÃO INTERFINANCEIRAS,841638892.0414038,2020-12-31
